Date,Adj Close,Close,High,Low,Open,Volume,SMA_50,SMA_200,RSI,BB_Middle,BB_Upper,BB_Lower
2021-02-16,130.4351348876953,133.19000244140625,136.00999450683594,132.7899932861328,135.49000549316406,80576300.0,,,28.975105833351577,136.11050033569336,143.61230092442392,128.6086997469628
2021-02-17,128.1337432861328,130.83999633789062,132.22000122070312,129.47000122070312,131.25,97918500.0,,,27.524028321691574,136.26100006103516,143.15988419515568,129.36211592691464
2021-02-18,127.02710723876952,129.7100067138672,130.0,127.41000366210938,129.1999969482422,96856700.0,,,32.52841699304757,136.14500045776367,143.4116421165317,128.87835879899563
2021-02-19,127.18379974365234,129.8699951171875,130.7100067138672,128.8000030517578,130.24000549316406,87668800.0,,,43.52936730268659,135.79500045776368,143.57106981395677,128.0189311015706
2021-02-22,123.3938446044922,126.0,129.72000122070312,125.5999984741211,128.00999450683594,103916400.0,,,27.186076169150354,135.14150009155273,143.8941787061923,126.38882147691315
2021-02-23,123.25674438476562,125.86000061035156,126.70999908447266,118.38999938964844,123.76000213623048,158273000.0,,,23.35079233585421,134.28850021362305,143.17353900887798,125.40346141836812
2021-02-24,122.75728607177734,125.3499984741211,125.55999755859376,122.2300033569336,124.94000244140624,111039900.0,,,24.110856797553083,133.39799995422362,142.10754727508936,124.6884526333579
2021-02-25,118.48747253417967,120.98999786376952,126.45999908447266,120.54000091552734,124.68000030517578,148199500.0,,,3.142791498837923,132.34449996948243,141.71464391108313,122.97435602788173
2021-02-26,118.75187683105467,121.26000213623048,124.8499984741211,121.1999969482422,122.58999633789062,164560400.0,,,4.784090954614982,131.55300025939943,141.86257688730444,121.24342363149442
2021-03-01,125.14682006835938,127.79000091552734,127.93000030517578,122.79000091552734,123.75,116307900.0,,,30.61221113601266,131.34449996948243,141.78722668601287,120.901773252952
2021-03-02,122.53203582763672,125.12000274658205,128.72000122070312,125.01000213623048,128.41000366210938,102260900.0,,,28.46972898858307,130.8935001373291,141.60357019223153,120.18343008242671
2021-03-03,119.53534698486328,122.05999755859376,125.70999908447266,121.83999633789062,124.80999755859376,112966300.0,,,25.964625757506596,130.2469997406006,141.46485917782312,119.02914030337806
2021-03-04,117.645263671875,120.12999725341795,123.5999984741211,118.62000274658205,121.75,178155000.0,,,24.489757787245054,129.55649948120117,141.49424516798442,117.61875379441794
2021-03-05,118.90858459472656,121.41999816894533,121.94000244140624,117.56999969482422,120.9800033569336,153766600.0,,,27.093587295860402,128.75799942016602,140.62576472419963,116.8902341161324
2021-03-08,113.9532470703125,116.36000061035156,121.0,116.20999908447266,120.93000030517578,154376600.0,,,24.75246232913406,127.7379997253418,140.20166282465365,115.27433662602994
2021-03-09,118.5854034423828,121.08999633789062,122.05999755859376,118.79000091552734,119.02999877929688,129525800.0,,,36.34835270344819,126.94699935913086,138.95958421650369,114.93441450175803
2021-03-10,117.49835968017578,119.9800033569336,122.16999816894533,119.4499969482422,121.69000244140624,111943300.0,,,36.36871822464383,126.14549980163574,137.74394386673185,114.5470557365396
2021-03-11,119.43741607666016,121.95999908447266,123.20999908447266,121.26000213623048,122.54000091552734,103026500.0,,,39.45614662761731,125.47399978637695,136.35157639036063,114.59642318239328
2021-03-12,118.52664947509766,121.02999877929688,121.16999816894533,119.16000366210938,120.4000015258789,88105100.0,,,42.81168301789522,124.76899948120118,134.80680326286745,114.7311956995349
2021-03-15,121.4254150390625,123.98999786376952,124.0,120.41999816894533,121.41000366210938,92403800.0,,,47.49932714806068,124.19999961853027,132.90992941192343,115.4900698251371
2021-03-16,122.97274780273438,125.56999969482422,127.22000122070312,124.72000122070312,125.6999969482422,115227900.0,129.86599990844726,,50.28601309098065,123.81899948120117,131.47615565439952,116.16184330800282
2021-03-17,122.1794891357422,124.76000213623048,125.86000061035156,122.33999633789062,124.0500030517578,111932600.0,129.7729998779297,,55.39960688171182,123.51499977111817,130.44692387248963,116.58307566974672
2021-03-18,118.03699493408205,120.52999877929688,123.18000030517578,120.31999969482422,122.87999725341795,121229700.0,129.5633999633789,,49.060967851915485,123.05599937438964,129.45605625597247,116.65594249280682
2021-03-19,117.50814819335938,119.98999786376952,121.43000030517578,119.68000030517578,119.9000015258789,185549500.0,129.43119995117186,,38.13867774754586,122.56199951171875,128.2309837966722,116.8930152267653
2021-03-22,120.83781433105467,123.38999938964844,123.87000274658205,120.26000213623048,120.33000183105467,111912300.0,129.28059997558594,,47.42635567059803,122.43149948120117,127.88325341800876,116.97974554439358
2021-03-23,120.00540161132812,122.54000091552734,124.23999786376952,122.13999938964844,123.33000183105467,95467100.0,129.09039993286132,,50.764336889912386,122.26549949645997,127.4744741881889,117.05652480473103
2021-03-24,117.6060791015625,120.08999633789062,122.9000015258789,120.06999969482422,122.81999969482422,88530500.0,128.91259994506837,,49.937341905728694,122.00249938964843,127.08537116985693,116.91962760943994
2021-03-25,118.09574127197266,120.58999633789062,121.66000366210938,119.0,119.54000091552734,98844700.0,128.74839981079103,,48.66687743703233,121.9824993133545,127.08525474561536,116.87974388109363
2021-03-26,118.7029266357422,121.20999908447266,121.4800033569336,118.91999816894533,120.3499984741211,94071200.0,128.5547998046875,,59.08579883263665,121.9799991607666,127.08429386794847,116.87570445358472
2021-03-29,118.8791961669922,121.38999938964844,122.58000183105467,120.7300033569336,121.6500015258789,80819200.0,128.40439971923828,,50.677513685700646,121.65999908447266,125.97154159846721,117.3484565704781
2021-03-30,117.42001342773438,119.9000015258789,120.4000015258789,118.86000061035156,120.11000061035156,85671900.0,128.2595997619629,,49.82237607487375,121.3989990234375,125.4529299283781,117.3450681184969
2021-03-31,119.6234893798828,122.1500015258789,123.5199966430664,121.1500015258789,121.6500015258789,118323800.0,128.14599975585938,,50.41685469540683,121.40349922180175,125.4607181454681,117.3462802981354
2021-04-01,120.45588684082033,123.0,124.18000030517578,122.48999786376952,123.66000366210938,75089100.0,127.96539978027344,,54.337297750555486,121.54699935913087,125.61756203347,117.47643668479174
2021-04-05,123.29591369628906,125.9000015258789,126.16000366210938,123.06999969482422,123.87000274658205,88651200.0,127.74599990844726,,54.21634192069343,121.77099952697753,126.28143209730956,117.2605669566455
2021-04-06,123.5995101928711,126.20999908447266,127.12999725341795,125.6500015258789,126.5,80171300.0,127.48879974365235,,51.49672414285306,122.2634994506836,126.42367894234242,118.10331995902477
2021-04-07,125.25455474853516,127.9000015258789,127.91999816894533,125.13999938964844,125.83000183105467,83466700.0,127.18839981079101,,57.05300541803302,122.603999710083,127.42244958570231,117.7855498344637
2021-04-08,127.66365814208984,130.36000061035156,130.38999938964844,128.52000427246094,128.9499969482422,88844600.0,126.93239974975586,,73.98730892076674,123.12299957275391,128.89344892446033,117.3525502210475
2021-04-09,130.2490692138672,133.0,133.0399932861328,129.47000122070312,129.8000030517578,106686700.0,126.75119979858398,,78.79592707259272,123.67499961853028,130.90468103345523,116.44531820360532
2021-04-12,128.52548217773438,131.24000549316406,132.85000610351562,130.6300048828125,132.52000427246094,91420000.0,126.63419998168945,,68.73510082819912,124.18549995422363,132.0433885959855,116.32761131246177
2021-04-13,131.6494903564453,134.42999267578125,134.66000366210938,131.92999267578125,132.44000244140625,91266500.0,126.68359970092773,,75.52597484493057,124.70749969482422,133.80066892436423,115.61433046528421
2021-04-14,129.2991180419922,132.02999877929688,135.0,131.66000366210938,134.94000244140625,87222800.0,126.6413996887207,,75.68850107185887,125.03049964904785,134.69373119645735,115.36726810163837
2021-04-15,131.71803283691406,134.5,135.0,133.63999938964844,133.82000732421875,89347100.0,126.63159957885742,,77.58829194007122,125.51749954223632,136.064642820045,114.97035626442764
2021-04-16,131.3850555419922,134.16000366210938,134.6699981689453,133.27999877929688,134.3000030517578,84922400.0,126.63599960327149,,75.97276428325071,126.19899978637696,137.1431591104798,115.25484046227413
2021-04-19,132.05099487304688,134.83999633789062,135.47000122070312,133.33999633789062,133.50999450683594,94264200.0,126.58499954223633,,76.4451768834102,126.94149971008301,138.1243668174807,115.75863260268531
2021-04-20,130.35679626464844,133.11000061035156,135.52999877929688,131.80999755859375,135.02000427246094,94812300.0,126.51199966430664,,75.73046290910723,127.42749977111816,138.80366860330233,116.051330938934
2021-04-21,130.7387237548828,133.5,133.75,131.3000030517578,132.36000061035156,68847100.0,126.44379959106445,,73.83456073549924,127.97549972534179,139.41608599240448,116.5349134582791
2021-04-22,129.21099853515625,131.94000244140625,134.14999389648438,131.41000366210938,133.0399932861328,84566500.0,126.36239974975587,,68.23005214880456,128.56800003051757,139.50541339755134,117.63058666348381
2021-04-23,131.54177856445312,134.32000732421875,135.1199951171875,132.16000366210938,132.16000366210938,78657500.0,126.34099990844726,,67.54170662833315,129.25450057983397,139.80003780424656,118.70896335542137
2021-04-26,131.9334716796875,134.72000122070312,135.05999755859375,133.55999755859375,134.8300018310547,66905100.0,126.33279983520508,,67.66296576520996,129.9300006866455,140.0271224545441,119.83287891874693
2021-04-27,131.6103057861328,134.38999938964844,135.41000366210938,134.11000061035156,135.00999450683594,66015800.0,126.3131999206543,,64.27630878932729,130.58000068664552,140.01433149166422,121.14566988162683
2021-04-28,130.81704711914062,133.5800018310547,135.02000427246094,133.0800018310547,134.30999755859375,107760100.0,126.32099990844726,,57.63758997492574,131.2640007019043,139.3211889751237,123.20681242868493
2021-04-29,130.71914672851562,133.47999572753906,137.07000732421875,132.4499969482422,136.47000122070312,151101000.0,126.37379989624023,,51.29448945915139,131.83050041198732,138.69442683435642,124.96657398961823
2021-04-30,128.7409210205078,131.4600067138672,133.55999755859375,131.07000732421875,131.77999877929688,109839500.0,126.40879989624024,,50.585110959244325,132.25350074768068,137.72822737964216,126.7787741157192
2021-05-03,129.79856872558594,132.5399932861328,134.07000732421875,131.8300018310547,132.0399932861328,75135100.0,126.46219985961915,,44.337914029437016,132.58550033569335,137.17107615637295,127.99992451501376
2021-05-04,125.20558166503906,127.8499984741211,131.49000549316406,126.6999969482422,131.19000244140625,137564700.0,126.49919982910156,,38.98838343702178,132.6675003051758,136.8103224658454,128.5246781445062
2021-05-05,125.45040130615234,128.10000610351562,130.4499969482422,127.97000122070312,129.1999969482422,84000900.0,126.54399993896484,,30.906898425956015,132.67750053405763,136.7725576827107,128.58244338540456
2021-05-06,127.0564956665039,129.74000549316406,129.75,127.12999725341795,127.88999938964844,78128300.0,126.63180007934571,,37.76299491879707,132.64650077819823,136.8239828582283,128.46901869816816
2021-05-07,127.73338317871094,130.2100067138672,131.25999450683594,129.47999572753906,130.85000610351562,78973300.0,126.81620025634766,,37.030823650898945,132.5070011138916,136.8189498005185,128.19505242726467
2021-05-10,124.43727111816406,126.8499984741211,129.5399932861328,126.80999755859376,129.41000366210938,88071200.0,126.92800018310547,,33.932222892819084,132.28750076293946,137.26638406393772,127.3086174619412
2021-05-11,123.5151596069336,125.91000366210938,126.2699966430664,122.7699966430664,123.5,126142800.0,126.8904002380371,,31.05341342363171,131.86150131225585,137.48479425890864,126.23820836560309
2021-05-12,120.4348602294922,122.7699966430664,124.63999938964844,122.25,123.4000015258789,112172300.0,126.8434001159668,,28.782950539547713,131.39850120544435,138.33492597395517,124.46207643693353
2021-05-13,122.59302520751952,124.97000122070312,126.1500015258789,124.26000213623048,124.58000183105467,105861300.0,126.90160018920898,,28.18476598435244,130.9220012664795,138.25909834263285,123.58490419032614
2021-05-14,125.0258560180664,127.4499969482422,127.88999938964844,125.8499984741211,126.25,81918000.0,127.04800018310547,,34.53848155866851,130.58650093078614,137.91382059747855,123.25918126409375
2021-05-17,123.86830139160156,126.2699966430664,126.93000030517578,125.16999816894533,126.81999969482422,74244600.0,127.1450001525879,,33.33332289354581,130.15800094604492,137.44018404069723,122.87581785139261
2021-05-18,122.47528839111328,124.8499984741211,126.98999786376952,124.77999877929688,126.55999755859376,63342900.0,127.31480010986328,,32.51901161886508,129.7450008392334,137.2555914239526,122.2344102545142
2021-05-19,122.31835174560548,124.69000244140624,124.91999816894533,122.86000061035156,123.16000366210938,92612000.0,127.38680023193359,,32.44107256616667,129.30450096130372,136.92047861467512,121.68852330793231
2021-05-20,124.88851165771484,127.30999755859376,127.72000122070312,125.0999984741211,125.2300033569336,76857100.0,127.5334001159668,,41.903997590027245,129.0730007171631,136.63293844581437,121.5130629885118
2021-05-21,123.0442886352539,125.43000030517578,128.0,125.20999908447266,127.81999969482422,79295400.0,127.60280014038086,,36.54938914328226,128.62850036621094,135.93046679375237,121.3265339386695
2021-05-24,124.68252563476562,127.0999984741211,127.94000244140624,125.94000244140624,126.01000213623048,63092900.0,127.72420013427734,,48.398120711928975,128.24750022888185,134.98452445715202,121.51047600061167
2021-05-25,124.48631286621094,126.9000015258789,128.32000732421875,126.31999969482422,127.81999969482422,72009500.0,127.78240020751953,,47.43149627952595,127.87300033569336,133.9751320911243,121.77086858026243
2021-05-26,124.43727111816406,126.8499984741211,127.38999938964844,126.41999816894533,126.95999908447266,56575900.0,127.80800018310546,,43.362408211570845,127.53650016784668,133.02492005922832,122.04808027646504
2021-05-27,122.89712524414062,125.27999877929688,127.63999938964844,125.08000183105467,126.44000244140624,94625600.0,127.8184001159668,,39.22166815229173,127.12650032043457,131.9275470888717,122.32545355199743
2021-05-28,122.23987579345705,124.61000061035156,125.8000030517578,124.5500030517578,125.56999969482422,71311100.0,127.9000001525879,,44.449951626275855,126.78400001525878,131.24895364367217,122.3190463868454
2021-06-01,121.9161376953125,124.27999877929688,125.3499984741211,123.94000244140624,125.08000183105467,67637100.0,127.98580017089844,,45.83544827876582,126.37100028991699,130.05374211707561,122.68825846275838
2021-06-02,122.68130493164062,125.05999755859376,125.23999786376952,124.0500030517578,124.27999877929688,59278900.0,128.01920013427736,,56.65311757036582,126.23150024414062,129.88963831708276,122.57336217119847
2021-06-03,121.1902313232422,123.54000091552734,124.8499984741211,123.12999725341795,124.68000030517578,76229200.0,128.03920013427734,,45.67452392370228,126.00349998474121,129.73889397895528,122.26810599052716
2021-06-04,123.49553680419922,125.88999938964844,126.16000366210938,123.8499984741211,124.06999969482422,75169300.0,128.1552001953125,,45.2439036871423,125.81099967956543,129.10654151690315,122.5154578422277
2021-06-07,123.50534057617188,125.9000015258789,126.31999969482422,124.83000183105467,126.16999816894533,71057600.0,128.26140029907228,,48.78530665897215,125.59549942016602,128.16313942660207,123.02785941372997
2021-06-08,124.32935333251952,126.73999786376952,128.4600067138672,126.20999908447266,126.5999984741211,74403800.0,128.3720002746582,,56.450519268285234,125.58999938964844,128.1467730974753,123.03322568182159
2021-06-09,124.71192932128906,127.12999725341795,127.75,126.5199966430664,127.20999908447266,56877900.0,128.4868002319336,,58.19891721943095,125.65099906921387,128.29658954095495,123.00540859747278
2021-06-10,123.71134948730467,126.11000061035156,128.19000244140625,125.94000244140624,127.0199966430664,71186400.0,128.61100021362304,,45.48193359431098,125.81799926757813,128.09366845059452,123.54233008456174
2021-06-11,124.92776489257812,127.3499984741211,127.44000244140624,126.0999984741211,126.52999877929688,53522400.0,128.7150001525879,,57.59493900098265,125.93699913024902,128.2740411261355,123.59995713436255
2021-06-14,127.9982452392578,130.47999572753906,130.5399932861328,127.06999969482422,127.81999969482422,96906500.0,128.86460006713867,,61.98582013112834,126.08849906921387,129.1262959227406,123.05070221568712
2021-06-15,127.17420959472656,129.63999938964844,130.60000610351562,129.38999938964844,129.94000244140625,62746300.0,128.93940002441406,,59.294440628592454,126.25699920654297,129.68586624105714,122.82813217202882
2021-06-16,127.67450714111328,130.14999389648438,130.88999938964844,128.4600067138672,130.3699951171875,91815000.0,129.0181999206543,,60.85526662520686,126.52199897766113,130.29496716388766,122.74903079143459
2021-06-17,129.2833251953125,131.7899932861328,132.5500030517578,129.64999389648438,129.8000030517578,96721700.0,129.09599975585937,,71.31632513367703,126.87699851989746,131.21757043621156,122.53642660358335
2021-06-18,127.97862243652344,130.4600067138672,131.50999450683594,130.24000549316406,130.7100067138672,108953300.0,129.09799987792968,,68.36164469638481,127.03449897766113,131.66044441911987,122.40855353620238
2021-06-21,129.7836151123047,132.3000030517578,132.41000366210938,129.2100067138672,130.3000030517578,79663300.0,129.08399993896484,,72.99318864862263,127.37799911499023,132.49635172017682,122.25964650980363
2021-06-22,131.43167114257812,133.97999572753906,134.0800018310547,131.6199951171875,132.1300048828125,74783600.0,129.13879974365236,,74.31849022444788,127.72199897766113,133.62615702027514,121.8178409350471
2021-06-23,131.156982421875,133.6999969482422,134.32000732421875,133.22999572753906,133.77000427246094,60214200.0,129.12419982910157,,79.70767291668994,128.0619987487793,134.52369843476066,121.60029906279793
2021-06-24,130.87249755859375,133.41000366210938,134.63999938964844,132.92999267578125,134.4499969482422,68711000.0,129.1517999267578,,75.00010145506864,128.3899990081787,135.24657406136694,121.53342395499047
2021-06-25,130.5782012939453,133.11000061035156,133.88999938964844,132.80999755859375,133.4600067138672,70783700.0,129.12399993896486,,73.51605786415058,128.78149909973143,135.78301501381702,121.77998318564585
2021-06-28,132.21641540527344,134.77999877929688,135.25,133.35000610351562,133.41000366210938,62111300.0,129.1363998413086,,74.87631703064568,129.2899990081787,136.49029103183562,122.08970698452181
2021-06-29,133.7369384765625,136.3300018310547,136.49000549316406,134.35000610351562,134.8000030517578,64556100.0,129.16619995117188,,76.55897533258661,129.8924991607666,137.34001918033002,122.44497914120316
2021-06-30,134.35498046875,136.9600067138672,137.41000366210938,135.8699951171875,136.1699981689453,63261400.0,129.24320007324218,,82.043799041389,130.48749961853028,138.20593229256176,122.76906694449882
2021-07-01,134.65904235839844,137.27000427246094,137.3300018310547,135.75999450683594,136.60000610351562,52485800.0,129.3186001586914,,81.00009202979095,131.17399978637695,138.73130988323283,123.61668968952108
2021-07-02,137.2979278564453,139.9600067138672,140.0,137.75,137.89999389648438,78852600.0,129.47900024414062,,80.46282476479251,131.87750015258788,139.96467580631068,123.79032449886509
2021-07-06,139.3187255859375,142.02000427246094,143.14999389648438,140.07000732421875,140.07000732421875,108181800.0,129.63300018310548,,86.88923807757081,132.683500289917,141.44716478803696,123.91983579179703
2021-07-07,141.8202362060547,144.57000732421875,144.88999938964844,142.66000366210938,143.5399932861328,104911600.0,129.8300003051758,,88.31039106978675,133.57500076293945,143.36088737622129,123.7891141496576
2021-07-08,140.51553344726562,143.24000549316406,144.05999755859375,140.6699981689453,141.5800018310547,105575500.0,130.00700042724608,,80.92929509426497,134.38050117492676,144.5762135633599,124.18478878649364
2021-07-09,142.3499755859375,145.11000061035156,145.64999389648438,142.64999389648438,142.75,99890800.0,130.23760040283204,,88.45145218909697,135.33050117492675,145.81804362256662,124.84295872728688
2021-07-12,141.75155639648438,144.5,146.32000732421875,144.0,146.2100067138672,76299700.0,130.45800048828124,,84.23120757699398,136.1880012512207,146.73245106628107,125.64355143616032
2021-07-13,142.869873046875,145.63999938964844,147.4600067138672,143.6300048828125,144.02999877929688,100827100.0,130.74160034179687,,83.7384389056763,136.94600143432618,147.93305994815347,125.95894292049888
2021-07-14,146.3131103515625,149.14999389648438,149.57000732421875,147.67999267578125,148.10000610351562,127050800.0,131.0738003540039,,87.66455652411983,137.92150115966797,149.61878993317623,126.22421238615969
2021-07-15,145.65585327148438,148.47999572753906,150.0,147.08999633789062,149.24000549316406,106820300.0,131.48640029907227,,86.06987196202905,138.8380012512207,150.83986265188187,126.83613985055953
2021-07-16,143.60560607910156,146.38999938964844,149.75999450683594,145.8800048828125,148.4600067138672,93251400.0,131.8522001647949,,79.27690270702308,139.5680015563965,151.54088729946722,127.59511581332578
2021-07-19,139.7405548095703,142.4499969482422,144.07000732421875,141.6699981689453,143.75,121434600.0,132.10639999389647,,65.3707396935888,140.16750106811523,151.39786218078922,128.93713995544124
2021-07-20,143.37017822265625,146.14999389648438,147.10000610351562,142.9600067138672,143.4600067138672,96350000.0,132.42519973754884,,68.11807266226545,140.86000061035156,151.75061833976665,129.96938288093648
2021-07-21,142.6344451904297,145.39999389648438,146.1300048828125,144.6300048828125,145.52999877929688,74993500.0,132.7961996459961,,65.50329084376887,141.43100051879884,151.99541584325243,130.86658519434525
2021-07-22,144.00779724121094,146.8000030517578,148.1999969482422,145.80999755859375,145.94000244140625,77338200.0,133.21399963378906,,66.83150759651684,142.08600082397462,152.24898735090517,131.92301429704406
2021-07-23,145.73435974121094,148.55999755859375,148.72000122070312,146.9199981689453,147.5500030517578,71447400.0,133.72979965209962,,65.7048833159178,142.84350051879883,152.53096928992903,133.15603174766864
2021-07-26,146.1561737060547,148.99000549316406,149.8300018310547,147.6999969482422,148.27000427246094,72434100.0,134.21019973754883,,63.533982952821596,143.63750076293945,152.53697760549903,134.73802392037987
2021-07-27,143.97837829589844,146.77000427246094,149.2100067138672,145.5500030517578,149.1199951171875,104818600.0,134.5965998840332,,54.32729564656272,144.23700103759765,152.18912744767897,136.28487462751633
2021-07-28,142.22239685058594,144.97999572753906,146.97000122070312,142.5399932861328,144.80999755859375,118931200.0,134.97079986572265,,53.361649741284566,144.66950073242188,151.6982054650187,137.64079599982506
2021-07-29,142.869873046875,145.63999938964844,146.5500030517578,144.5800018310547,144.69000244140625,56699500.0,135.38659988403322,,51.074176106246135,145.10350036621094,151.12803327257944,139.07896745984243
2021-07-30,143.08567810058594,145.86000061035156,146.3300018310547,144.11000061035156,144.3800048828125,70440600.0,135.80999984741212,,52.80065861621465,145.53300018310546,150.2995605501217,140.76643981608922
2021-08-02,142.75218200683594,145.52000427246094,146.9499969482422,145.25,146.36000061035156,62880000.0,136.17419998168944,,49.744473890456504,145.81100006103514,149.79297783653922,141.82902228553107
2021-08-03,144.55715942382812,147.36000061035156,148.0399932861328,145.17999267578125,145.80999755859375,64786600.0,136.61279998779298,,45.896395611683985,146.0779998779297,149.68847218586515,142.46752756999425
2021-08-04,144.15493774414062,146.9499969482422,147.7899932861328,146.27999877929688,147.27000427246094,56368300.0,137.0097999572754,,46.450121857789625,146.19699935913087,149.75469801440659,142.63930070385516
2021-08-05,144.2628631591797,147.05999755859375,147.83999633789062,146.1699981689453,146.97999572753906,46397700.0,137.41299987792968,,51.71179712773315,146.38799896240235,149.67731595687908,143.09868196792561
2021-08-06,143.57518005371094,146.13999938964844,147.11000061035156,145.6300048828125,146.35000610351562,54126800.0,137.79879989624024,,61.14803129569564,146.4394989013672,149.67640154706524,143.20259625566914
2021-08-09,143.5260009765625,146.08999633789062,146.6999969482422,145.52000427246094,146.1999969482422,48908700.0,138.21499984741212,,49.76745176339222,146.5189987182617,149.63102634092192,143.4069710956015
2021-08-10,143.0446319580078,145.60000610351562,147.7100067138672,145.3000030517578,146.44000244140625,69023100.0,138.6347999572754,,50.79118661091099,146.5169990539551,149.63145527152668,143.4025428363835
2021-08-11,143.30006408691406,145.86000061035156,146.72000122070312,145.52999877929688,146.0500030517578,48493500.0,139.06639999389648,,45.913032863451086,146.35249938964844,149.21907668472318,143.4859220945737
2021-08-12,146.2769317626953,148.88999938964844,149.0500030517578,145.83999633789062,146.19000244140625,72282600.0,139.5430000305176,,51.2920975749646,146.3729995727539,149.30867024939914,143.43732889610868
2021-08-13,146.48321533203125,149.10000610351562,149.44000244140625,148.27000427246094,148.97000122070312,59375000.0,140.05420013427735,,50.438249337063525,146.50849990844728,149.68755438004985,143.3294454368447
2021-08-16,148.46774291992188,151.1199951171875,151.19000244140625,146.47000122070312,148.5399932861328,103296000.0,140.55880004882812,,67.61131202208139,146.94199981689454,150.1551746103608,143.72882502342827
2021-08-17,147.5540771484375,150.19000244140625,151.67999267578125,149.08999633789062,150.22999572753906,92229700.0,141.04460006713867,,72.67196719286807,147.1440002441406,150.64279710267752,143.6452033856037
2021-08-18,143.7913055419922,146.36000061035156,150.72000122070312,146.14999389648438,149.8000030517578,86326000.0,141.43700012207032,,52.45567032628472,147.19200057983397,150.61558808151128,143.76841307815667
